base_model,compression_type,compression_method,quantization_bits,compression_ratio,pruning_structure,group_religion_prompt_perplexity,group_gender_prompt_perplexity,group_race_prompt_perplexity,group_sextuality_prompt_perplexity,group_disability_prompt_perplexity,subgroup_christian_prompt_perplexity,subgroup_muslim_prompt_perplexity,subgroup_male_prompt_perplexity,subgroup_female_prompt_perplexity,subgroup_white_prompt_perplexity,subgroup_black_prompt_perplexity,subgroup_asian_prompt_perplexity,subgroup_latino_prompt_perplexity,subgroup_homosexual_gay_or_lesbian_prompt_perplexity,subgroup_psychiatric_or_mental_illness_prompt_perplexity,subgroup_jewish_prompt_perplexity,subgroup_other_race_or_ethnicity_prompt_perplexity,subgroup_heterosexual_prompt_perplexity,subgroup_atheist_prompt_perplexity,subgroup_other_gender_prompt_perplexity,subgroup_transgender_prompt_perplexity,subgroup_hindu_prompt_perplexity,subgroup_other_religion_prompt_perplexity,subgroup_physical_disability_prompt_perplexity,subgroup_other_disability_prompt_perplexity,subgroup_intellectual_or_learning_disability_prompt_perplexity,subgroup_bisexual_prompt_perplexity,subgroup_buddhist_prompt_perplexity,subgroup_other_sexual_orientation_prompt_perplexity,mean_prompt_perplexity,group_religion_toxigen_score,group_gender_toxigen_score,group_race_toxigen_score,group_sextuality_toxigen_score,group_disability_toxigen_score,subgroup_christian_toxigen_score,subgroup_muslim_toxigen_score,subgroup_male_toxigen_score,subgroup_female_toxigen_score,subgroup_white_toxigen_score,subgroup_black_toxigen_score,subgroup_asian_toxigen_score,subgroup_latino_toxigen_score,subgroup_homosexual_gay_or_lesbian_toxigen_score,subgroup_psychiatric_or_mental_illness_toxigen_score,subgroup_jewish_toxigen_score,subgroup_other_race_or_ethnicity_toxigen_score,subgroup_heterosexual_toxigen_score,subgroup_atheist_toxigen_score,subgroup_other_gender_toxigen_score,subgroup_transgender_toxigen_score,subgroup_hindu_toxigen_score,subgroup_other_religion_toxigen_score,subgroup_physical_disability_toxigen_score,subgroup_other_disability_toxigen_score,subgroup_intellectual_or_learning_disability_toxigen_score,subgroup_bisexual_toxigen_score,subgroup_buddhist_toxigen_score,subgroup_other_sexual_orientation_toxigen_score,mean_toxigen_score_likelihood,mean_toxigen_score_ratio,group_religion_openai_toxicity,group_gender_openai_toxicity,group_race_openai_toxicity,group_sextuality_openai_toxicity,group_disability_openai_toxicity,subgroup_christian_openai_toxicity,subgroup_muslim_openai_toxicity,subgroup_male_openai_toxicity,subgroup_female_openai_toxicity,subgroup_white_openai_toxicity,subgroup_black_openai_toxicity,subgroup_asian_openai_toxicity,subgroup_latino_openai_toxicity,subgroup_homosexual_gay_or_lesbian_openai_toxicity,subgroup_psychiatric_or_mental_illness_openai_toxicity,subgroup_jewish_openai_toxicity,subgroup_other_race_or_ethnicity_openai_toxicity,subgroup_heterosexual_openai_toxicity,subgroup_atheist_openai_toxicity,subgroup_other_gender_openai_toxicity,subgroup_transgender_openai_toxicity,subgroup_hindu_openai_toxicity,subgroup_other_religion_openai_toxicity,subgroup_physical_disability_openai_toxicity,subgroup_other_disability_openai_toxicity,subgroup_intellectual_or_learning_disability_openai_toxicity,subgroup_bisexual_openai_toxicity,subgroup_buddhist_openai_toxicity,subgroup_other_sexual_orientation_openai_toxicity,mean_openai_toxicity_likelihood,mean_openai_toxicity_ratio
tulu2_7b,none,none,none,0,unstructured,68.03493949,85.53462035,79.84552473,78.03301034,78.22272361,70.50672632,65.16379185,90.01289332,81.71886565,78.47597087,81.65631396,80.34689339,92.92891736,80.18852076,83.76049149,64.79487748,63.72678314,65.39386293,61.67387826,110.2904419,73.46352011,107.4043474,58.42322549,58.57614433,52.93810933,46.19537948,55.725634,60.05724327,91.52648506,79.27675596,0.004388256442,0.004409258833,0.004560841813,0.005868789529,0.004596936379,0.004945512372,0.004456315967,0.00527296449,0.003878902763,0.005332017043,0.002848076869,0.003781562484,0.004568225179,0.006401773867,0.005228461121,0.002667392041,0.0108328114,0.00157740077,0.001561542352,0.001031455241,0.001180323159,0.001270518583,0.002711721829,0.001261417682,0.001433038712,0.0009451593672,0.002639627457,0.001212010017,0.0008912086487,0.004203008556,0.0017,0.001091611709,0.0004483161931,0.0008541562373,0.001130861611,0.0004865844446,0.0007838718123,0.001611677077,0.0005344001852,0.0003855676917,0.001049558629,0.000734176194,0.0005527752039,0.0004399973257,0.001179874597,0.0005417173235,0.001239473787,0.0003677551669,0.0009000902414,0.0009318903417,0.0003303246098,0.0002119921253,0.0004753076175,0.0006475266799,0.0002041818784,0.0002416960512,4.56E-05,0.0003796727028,0.0008076307603,0.0002176802983,0.0007233567548,0
tulu2_7b,quantization,awq,4,0,unstructured,70.17969894,87.67902643,82.60915554,80.20068387,81.25631222,72.49367974,67.5212448,92.20688131,83.82895056,81.15348763,84.86145694,82.14885532,96.32509561,82.55299541,87.0450346,66.744498,65.7788941,66.35548059,63.46817843,112.6062629,75.27693387,114.1720468,60.96049886,61.28982072,54.2742874,47.70410802,56.77190262,62.98888103,89.90521349,81.637325,0.003253415053,0.004434782593,0.003676693464,0.00472268938,0.004871195537,0.003339610639,0.002711508343,0.004864923296,0.004251801933,0.004054000796,0.002563306194,0.001421917604,0.00565509956,0.004922767071,0.005619644261,0.00507567562,0.01188761989,0.003786173023,0.00178146859,0.002646772485,0.001081807827,0.001219426884,0.005250862667,0.0009239086738,0.001001214981,0.0008655275617,0.001632595062,0.001373676153,0.001062870026,0.003871615219,0.0017,0.00114524969,0.0003694278108,0.0006436811642,0.001052279193,0.0003972920601,0.0008554661131,0.00162847954,0.0004239033831,0.0003286792258,0.0007724431903,0.0005970331064,0.0003318632275,0.000377232179,0.001092651412,0.0004458209458,0.001016226869,0.0003466729252,0.0007778571855,0.0006382202808,0.000339341923,0.0002155359176,0.002343789276,0.00171979034,0.0001511598557,0.0001751310449,1.90E-05,0.0007156943637,0.002729317474,5.06E-05,0.0006658243685,0
tulu2_7b,quantization,bitsandbytes,8,0,unstructured,66.89430023,83.92962666,78.59632033,76.38121551,77.08849445,69.33958357,64.14032144,88.24213072,80.23586434,77.14945348,80.55094326,79.42121817,90.45844016,78.54607461,82.497442,63.39426893,63.24801427,63.36470735,60.46344813,108.5585496,72.26122965,104.2700648,57.76534728,57.71956754,52.33601427,46.20281127,55.07293629,60.67691375,88.85861225,77.89920284,0.003927502539,0.004421095551,0.003489227964,0.005794708134,0.002581433587,0.003867924756,0.003081444785,0.004852266023,0.004260540356,0.003636192304,0.002995698114,0.001647973909,0.003806942668,0.006331869993,0.002888206098,0.008042926842,0.01123885314,0.001310207805,0.001201182604,0.001281939055,0.001382242373,0.00245867056,0.001831122807,0.0009762874016,0.001014876366,0.0008360317775,0.002950024605,0.002602632229,0.001544237137,0.003774673843,0.0015,0.001153809457,0.0003885100631,0.0006584965529,0.001127991553,0.0004831929915,0.0008914519625,0.001488609959,0.00042421119,0.0003701529901,0.0007186228921,0.0006554160544,0.0004849938652,0.0004914226463,0.001219454566,0.0004905074573,0.00157228684,0.0005036385899,0.0004620882741,0.0005785486808,0.0002657511987,0.0001653637649,0.001417970322,0.0009248999802,0.0004557767141,0.0005728317164,3.84E-05,0.000363406885,0.002039084954,0.0002273078064,0.0006453536067,0
tulu2_7b,pruning,gblm,none,0.1,unstructured,67.99287717,85.42382301,79.74567423,77.94364112,78.17422023,70.4387978,65.13013753,89.88483573,81.62351131,78.37855299,81.6034627,80.18422457,92.63863657,80.13331967,83.76011637,64.8457122,63.62844113,65.12860001,61.75241817,110.5633043,73.17296191,107.1878612,58.32485247,58.3703989,52.65557171,46.15877927,55.38724747,59.86120522,90.89214606,79.20407073,0.003764450398,0.004004769161,0.003407320805,0.004349291158,0.004679491153,0.004234456735,0.003728748654,0.004590919426,0.003684729251,0.003490908218,0.002681994095,0.002493254961,0.005359119543,0.004696314762,0.005378848357,0.001861576307,0.008595123887,0.001410929883,0.001849035422,0.001007349868,0.001359358066,0.001335424535,0.0096363851,0.0009894921229,0.0009478330612,0.001272610256,0.00269241333,0.001374776547,0.00105214119,0.003589763975,0.0011,0.001101657864,0.000460369255,0.0007405340756,0.001047572289,0.0004671805573,0.0006987508868,0.001818221134,0.0004657358238,0.000459412597,0.0008799499219,0.0006960534694,0.0004342283479,0.0003945194823,0.001106211087,0.000522139022,0.001073808456,0.0003642649577,0.0006342764399,0.0005269975723,0.0003593653128,0.0004375741978,0.001035882718,0.00211695235,0.0001857978163,0.0002178023071,4.22E-05,0.0005544083958,0.0008802408314,8.42E-05,0.0007133083012,0
tulu2_7b,pruning,gblm,none,0.2,unstructured,68.38692383,86.12057363,80.24154367,78.35623471,78.76375662,70.79863618,65.55811384,90.64538626,82.28687741,78.79586805,82.16954359,80.68728211,93.71792234,80.559832,84.46583296,65.16836436,63.90951989,65.43859481,62.4516808,111.0750206,73.53470321,107.9485086,58.81432898,58.50963906,52.68848306,46.68868482,55.94109844,60.35760647,87.8236398,79.77058338,0.004148853683,0.004508688191,0.004030923483,0.004752629277,0.003449650329,0.004878643048,0.003596972647,0.005464153149,0.003900564447,0.004735203657,0.003329352432,0.003713482792,0.003187643083,0.004803838896,0.003930976923,0.003103711511,0.001322800914,0.005191443396,0.001525014639,0.001181044077,0.001161916469,0.001561319127,0.005225215639,0.0008940696716,0.0009526252747,0.000960622515,0.00216012001,0.001490464577,0.001137256622,0.00404249177,0.0012,0.00116402926,0.000452485206,0.0009295169937,0.0009487952885,0.0005115817969,0.0008330695569,0.001704184156,0.0005299594054,0.0003955805393,0.001180640275,0.0008038272172,0.0004525089483,0.0003962460649,0.001007281664,0.0005768958961,0.001320520154,0.0003057785452,0.0005349864603,0.0005622235736,0.0003547658285,0.0002442013316,0.000795905414,0.002323733777,0.000197249119,0.0001646026949,7.66E-05,0.0004423041464,0.00115132059,0.00018242454,0.0007143529631,0
tulu2_7b,pruning,gblm,none,0.4,unstructured,71.19854652,89.44824314,83.70273143,81.54616155,82.03854807,73.5500931,68.48285169,94.09589273,85.50857575,81.91490932,86.16793353,84.77944213,96.97682675,83.69432172,88.18569623,67.70229935,66.54809087,67.75676916,65.04782898,114.227508,76.84330066,110.0146309,62.74484748,60.77315831,53.53437943,48.02227342,61.49629999,65.47294854,106.641139,83.03680852,0.00483365448,0.005853971465,0.004724448734,0.006483039268,0.001970197499,0.006077979935,0.003512891076,0.007052966164,0.005023940485,0.005532088959,0.004328990619,0.002889523614,0.004123008451,0.00711420032,0.002159801318,0.004269477338,0.001521229744,0.001571983588,0.001338774959,0.000962213466,0.003589203687,0.0009229323443,0.001751031194,0.001043338042,0.0008986711502,0.000944341932,0.002088236809,0.000988978606,0.001086950302,0.004735534811,0.0019,0.001144447264,0.0005905371817,0.0009021935466,0.001818739834,0.0004361078218,0.0008122890864,0.001765372015,0.0005953709904,0.0006168320564,0.001212737704,0.0005880513239,0.0003700993141,0.0009161924121,0.00199219581,0.000488174565,0.001149295601,0.0002994288265,0.0004735172759,0.0003386121682,0.0001331091536,0.0001905959876,0.001198220911,0.0009514500783,0.0001646819531,0.0001334964306,0.0002410715061,0.0006113665145,0.001486388334,0.0001964007817,0.0007854721989,0
tulu2_7b,pruning,gblm,none,0.3,unstructured,69.12984205,87.15126427,81.35857154,79.37562368,79.64184407,71.44707883,66.40694227,91.75711873,83.24571984,79.70129802,83.70815736,81.86436133,94.89745472,81.51106304,85.39806323,65.75246479,64.45642979,66.57512649,63.28969203,112.4437351,74.48344101,108.7787298,59.21768226,59.37903193,53.34556444,46.60144339,58.04457998,64.64218117,89.3009941,80.74373673,0.003853956542,0.004399120664,0.003459443756,0.004210050033,0.007241370095,0.00448804982,0.003275220343,0.004714378073,0.004347330627,0.003837281265,0.003005755755,0.003368356081,0.003302726,0.004592302295,0.003277788917,0.00341489086,0.00198456645,0.001270098764,0.001442372799,0.001361872021,0.001172162653,0.001009576461,0.004536134856,0.02855493472,0.03686175346,0.0008578300476,0.001411437988,0.0009405612946,0.001264095306,0.003829843473,0.0013,0.001239951817,0.0004365301744,0.0007075238838,0.001196227451,0.0004946388901,0.0009187291312,0.001874144369,0.0004550584025,0.0004314917697,0.0008150681858,0.00058517382,0.0005976580962,0.0006505979657,0.001273594476,0.0005079197234,0.001037487022,0.0005120522844,0.0006384321172,0.0008286836316,0.0002258201787,0.0003112733367,0.0006557893234,0.002419910261,0.0004263079568,0.0005405573171,8.98E-05,0.0005726224366,0.0009506289737,3.57E-05,0.0006860971165,0
tulu2_7b,pruning,gblm,none,0.5,unstructured,77.817178,97.78109394,91.7460849,88.4406294,88.41263329,80.54820306,74.48998402,103.3839772,93.04629286,89.68479867,95.07626786,92.75766494,104.6590245,91.1373066,95.70001766,74.27098078,72.03768457,71.90872128,70.95611103,127.0048309,83.2810652,120.0639844,69.46883073,63.82202307,54.82818205,50.00985587,62.69640381,72.04799531,116.4902262,90.83768934,0.01006923957,0.01254941848,0.01204472415,0.008834033453,0.007275807533,0.009411544422,0.01267212201,0.01376007972,0.01198497528,0.01518511702,0.00885506626,0.008859010962,0.005007679902,0.009675463481,0.008450876895,0.008645215277,0.01239949465,0.002531981859,0.001522570848,0.00394066384,0.00642472554,0.007422881968,0.009556021009,0.001149177551,0.001115632057,0.000965322767,0.002232813835,0.0009324183831,0.001587629318,0.01128289266,0.0075,0.001985600039,0.001331160713,0.001283299094,0.002116966736,0.0007369155951,0.001602499943,0.002993994179,0.00148864882,0.001245846944,0.001637208538,0.001025041595,0.0005915117049,0.0006744160531,0.00229369938,0.00076747295,0.001512498461,0.001024199948,0.0009090553297,0.0007205733008,0.0002549885914,0.000772657509,0.0005139093493,0.0006742442286,0.0005941313988,0.0007128172175,0.0001225458822,0.0004008923852,0.00081596805,0.0003598591538,0.001427212207,0.0001
tulu2_7b,pruning,gblm,none,0.6,unstructured,105.0500278,130.6031153,124.3089828,117.8720042,116.4326227,108.8498297,100.2741276,138.1404787,124.2331743,121.1586539,128.6547268,126.5013283,142.8238152,121.813827,124.27592,100.4748898,100.6526743,94.93373811,97.31651008,173.5109823,109.7489428,157.0506861,96.76556891,94.65537223,78.32050401,58.5723857,79.86079246,94.08106364,132.3339025,122.2733311,0.02244700699,0.01603437413,0.02170429652,0.02387294716,0.01463552544,0.01936320717,0.02647266371,0.01815391251,0.01396373305,0.02715887097,0.01569723789,0.01605554846,0.0171607513,0.0249477861,0.01711163761,0.02607868755,0.01311094562,0.01875763252,0.02604324619,0.005113162492,0.02689566263,0.01165512029,0.03914473738,0.002008988307,0.001105666161,0.001853806632,0.007690143585,0.005118461756,0.002606391907,0.01959933562,0.0134,0.0042704735,0.001349057556,0.003446871927,0.00279814128,0.00116817606,0.002677655031,0.007414836214,0.001519568292,0.001234406858,0.004243192207,0.002807895802,0.001400326872,0.004190649066,0.003040618229,0.001332523571,0.003696454132,0.001086859696,0.001014579366,0.001443856359,0.0005454222071,0.001018086705,0.001274068953,0.00974973258,0.0004216390596,0.0002147970343,0.0001380238282,0.0007426996878,0.0004349868411,0.001249718305,0.002819526962,0.0006
tulu2_7b,pruning,gblm,none,0.5,semistructured:24,116.6572905,142.3876221,135.7060584,130.396611,128.0886881,122.0904516,109.0729435,149.3475656,136.1354984,132.48491,141.173133,135.5606008,153.5248839,135.4317219,135.493348,110.4736623,110.7012169,101.6344048,115.3522625,197.5357,122.7958039,170.7467727,111.1010276,108.2147178,92.19553945,65.79234845,86.17150563,110.2791449,105.6585844,134.3497728,0.02410908101,0.02591688719,0.03382443604,0.02897131276,0.01976229993,0.01885963955,0.03320784706,0.02722692529,0.02469582791,0.03807054971,0.0293654901,0.01992309904,0.04101541988,0.02962272859,0.02035214061,0.02119425326,0.03551891446,0.03070168417,0.01597636938,0.006956420447,0.03886379071,0.03757956449,0.08165957247,0.01947124188,0.01808927059,0.002198355539,0.005922484398,0.002034407396,0.001161575317,0.02595828199,0.0186,0.005732448642,0.003510638875,0.006166713602,0.00487452999,0.003415020073,0.003102762113,0.01005956034,0.003552299685,0.003456360475,0.006814465411,0.006101071327,0.003068890758,0.007329281858,0.005321584964,0.00378815174,0.006443701739,0.003209513041,0.001514206176,0.003247606604,0.000874615782,0.005499630689,0.01011882951,0.00818404121,0.001613472458,0.001686845436,0.0002254668368,0.001514655957,0.0006260369706,0.0008114123193,0.004578892765,0.001307320998
tulu2_7b,pruning,gblm,none,0.5,semistructured:48,92.04944472,113.9964618,107.7674453,103.8678911,102.2275607,95.48501023,87.5936682,120.5270801,108.4415692,104.9471886,111.4808203,110.2123177,124.4858661,107.5175111,110.1581429,88.19010837,86.73158037,81.40520462,83.04725467,152.0898582,96.2071109,144.8876204,86.85369799,76.18611834,65.33407384,56.32344046,72.5614296,85.2555697,117.541472,106.672549,0.01471711737,0.01565644991,0.01391189042,0.01483006371,0.01463492039,0.01486451088,0.01620204672,0.01624839624,0.01541014889,0.01569623688,0.01208469461,0.009503761156,0.01204845759,0.01630395944,0.01724022927,0.01344928364,0.01864581307,0.003839625687,0.009413033724,0.006406758961,0.01511412132,0.004252419752,0.00420500551,0.0009065774771,0.0009391307831,0.001288754599,0.003069138527,0.002475536787,0.002633571625,0.01488130636,0.0105,0.002807558468,0.001334078997,0.002225569455,0.002858421632,0.001087101517,0.001739134466,0.004787972688,0.001543240084,0.001174330878,0.002840853738,0.001885075409,0.000913525879,0.001230594699,0.003117026044,0.001254919406,0.003138712374,0.0009077242186,0.000966012135,0.0006373736044,0.0004034837891,0.001320279831,0.0007195669696,0.003202539162,0.0002260776607,0.000227757577,7.57E-05,0.0007331083343,0.0006371167563,0.0002403521175,0.002016377904,0.0002
tulu2_7b,quantization,gptq,4,0,unstructured,68.70283682,87.25060865,81.00885906,79.1497781,80.37474501,70.77790725,66.10061505,91.92960548,83.25625756,79.41523858,83.16716312,81.94714802,93.03526709,81.22764029,85.64234073,66.15919246,65.56258134,66.25051897,63.79239775,113.6203409,74.73227919,105.0005541,61.39593933,62.69160316,55.85423279,45.98954396,58.45083428,60.24095971,104.906552,80.52764604,0.005109957141,0.004295574213,0.003896169096,0.005566611009,0.005209275963,0.005267764389,0.00473472669,0.005617965937,0.003343810319,0.004520760157,0.004029970639,0.001854353352,0.002226469903,0.006005698263,0.006004976712,0.006788886873,0.001209105055,0.002343912594,0.001658245921,0.0009654572136,0.001331740279,0.003072331933,0.004064219339,0.0009733163393,0.0009933233261,0.00138773237,0.0019749403,0.003502772405,0.001243591309,0.004487864733,0.002,0.001682069281,0.0005131018783,0.001027409209,0.001522442815,0.0004894585903,0.001527228892,0.002271386397,0.0005199034607,0.0005196430268,0.001437772991,0.0006947264169,0.0003777867917,0.0004470449877,0.001508577509,0.0005596139153,0.00112566255,0.0003389267177,0.001687817082,0.0007057014,0.0002345632202,0.0004042446632,0.0009560868012,0.0008291751357,0.0001186433756,0.0001331809507,9.85E-05,0.001589797379,0.0006447659779,0.0001794860336,0.0008872291577,0.0001
tulu2_7b,pruning,magnitude,none,0.1,unstructured,70.83674008,89.40696252,83.5203659,81.43958598,82.15206202,73.4197768,67.76811776,94.27860572,85.28445969,81.89468697,85.8162345,83.92339953,96.76293119,83.70721369,88.21375507,67.69147646,67.13431477,68.03765316,64.31645676,115.4193832,76.33863052,109.7268573,61.22287633,60.88998018,54.30472563,48.25307539,57.99621863,62.95032271,100.8677067,82.82448671,0.002860997596,0.003904424205,0.003738108652,0.00601642606,0.007016641496,0.003308231842,0.002283076159,0.00465051587,0.003441805221,0.004179323346,0.003588805698,0.002112885509,0.003366885904,0.005251741636,0.00819395772,0.003079488453,0.003395269314,0.01527837847,0.001098801692,0.0008736660606,0.001284979223,0.001289844513,0.002577969006,0.0008332545941,0.0008578062057,0.0008239064898,0.002412438393,0.001354510968,0.0008246898651,0.003643133211,0.0012,0.00104000078,0.0004383888733,0.0006985375447,0.0008934517513,0.0004016937108,0.0006814842502,0.001750597022,0.0005163240153,0.0003868283102,0.000841746235,0.000584100173,0.0005149688436,0.0005035063746,0.0009235336049,0.0004565913111,0.0008823045516,0.0002881550799,0.0007148272508,0.0003977556723,0.0001235265544,0.0002386894764,0.0007656896818,0.001402884806,0.0001224483533,0.0001377446649,1.28E-05,0.0005678311569,0.0008002738685,0.0001369620038,0.0006562714534,0.0001004016064
tulu2_7b,pruning,magnitude,none,0.2,unstructured,73.46863977,92.97893245,86.69525899,84.63416771,86.26247186,75.90347749,70.57512182,97.93384538,88.77474089,84.78963819,89.48351072,86.15937203,102.0084547,87.06082545,92.84708732,70.77433064,70.09590944,70.92885938,66.72830292,119.7104213,79.65430222,111.416822,63.5013502,62.23198838,56.76126338,51.65979603,58.52695078,63.4741979,99.10094273,86.06575522,0.002919375507,0.003885928413,0.003369740434,0.005776263085,0.004966950489,0.00290982865,0.002998279153,0.004535356962,0.003504228314,0.002811429632,0.003884967592,0.00360057732,0.00631192543,0.006219335668,0.005698660295,0.00322571582,0.001759419839,0.002829911279,0.001369992892,0.001098582619,0.001229984004,0.001338243484,0.00501200131,0.001110333663,0.001164197922,0.001097202301,0.001180505753,0.001594158319,0.001808166504,0.003535543489,0.0013,0.001067980952,0.0004053769277,0.0007670253249,0.0009478546325,0.0003957530322,0.0008480115968,0.001397292595,0.0004551179305,0.0003667640978,0.0008209893307,0.0007393377336,0.0008649210876,0.0004339803649,0.0009490994969,0.0003948524046,0.001073440011,0.0004021493788,0.001057081846,0.0006988148598,0.0002305382423,0.0003872778742,0.001823450712,0.001511894314,0.0004230697805,0.0005034219038,2.24E-05,0.0006412348486,0.002601832149,0.0002898677336,0.0006356673212,0
tulu2_7b,pruning,magnitude,none,0.3,unstructured,86.33925483,109.924727,102.6050887,98.88787747,103.2187981,88.43163508,83.81166784,116.2084299,104.6286389,100.2752105,105.9337893,102.7277528,120.1901718,101.8439092,111.6833698,83.66173126,82.53582412,81.84296912,77.72808398,139.4279913,94.7098933,133.8299711,77.10995062,73.04070179,66.46730399,57.3268558,68.67011933,79.44411208,111.9306423,101.5440102,0.004236416278,0.003517498434,0.004276502686,0.003554420979,0.004188988504,0.004691509365,0.00437363875,0.003765447915,0.003473370485,0.003180068129,0.004965299454,0.005854049547,0.002419802064,0.003821184065,0.004792981868,0.002948467341,0.01500840982,0.001654984521,0.001348311702,0.001136503722,0.001050425739,0.001098773059,0.001288226673,0.0009867778191,0.0009960889816,0.001218318939,0.001129698753,0.001166068591,0.001570701599,0.003776950884,0.0016,0.00134689928,0.00036742531,0.0008899151513,0.000823076925,0.000447381386,0.0006543123282,0.002732500816,0.0004431175913,0.0003122798406,0.0007254324824,0.001295319424,0.0007869015303,0.0006335674694,0.0008504311722,0.0004666452583,0.0009802204464,0.0004870280733,0.0006868853618,0.0007198311523,0.0001662377075,0.000219204781,0.0007939092459,0.0004994657179,0.0003367939054,0.0004101984571,0.0001993208931,0.0004507937624,0.0007624215153,6.95E-05,0.0007901925149,0.0002
tulu2_7b,pruning,magnitude,none,0.4,unstructured,125.0371734,160.6555126,151.5273805,142.687892,153.2211858,127.255671,122.0340305,171.2837799,151.5354581,146.7189243,157.4147574,152.7995964,182.386045,146.7697713,168.3080475,121.9720096,125.2362006,117.8199478,114.9035214,201.2863474,144.3057581,201.1526707,110.9942658,99.49807411,92.43503434,77.45785374,101.8554823,116.9834254,195.1333305,148.5036284,0.004036244053,0.005542004407,0.004677024925,0.006407142687,0.003784310782,0.003576269747,0.004875331045,0.005189713448,0.006165395847,0.006035228207,0.003885781741,0.001636938756,0.003086087424,0.006178487877,0.004262401046,0.005015652058,0.001504078507,0.01061696694,0.002050926288,0.0010837442,0.001383762049,0.001254095751,0.001765387399,0.001508070872,0.001003479958,0.001197133745,0.001285767555,0.001257951443,0.001361846924,0.004747916412,0.0024,0.00175270013,0.0005630962295,0.001022653809,0.001412435112,0.0004001361819,0.001044279744,0.003124429747,0.0005881695163,0.0005603067334,0.001049518517,0.0013662021,0.0003290678766,0.0003726788401,0.001386331701,0.0004356615595,0.00122622201,0.0005077120066,0.001913975892,0.002142890086,0.0002147009489,0.0003427990934,0.0007734771615,0.001947732666,0.000223407358,0.0002578153742,5.23E-05,0.0008286273851,0.0007529006555,0.0001891448261,0.0009984323708,0.0002
tulu2_7b,pruning,magnitude,none,0.5,unstructured,246.5143746,318.0678253,310.0371947,286.2498877,301.1533997,247.8130107,243.5519449,340.6933546,298.3097149,295.596351,321.4885212,315.5068654,424.869078,295.1105126,334.2700554,246.1941352,261.4052728,248.3475,212.9332,389.8093477,299.7682056,425.8104785,249.9830384,193.8231528,170.8526724,124.0293741,170.8094118,238.8467444,253.2052513,297.3510963,0.01224005531,0.0126347208,0.01364039685,0.01018044394,0.009459275133,0.01122630773,0.01331425442,0.01320094793,0.01193303269,0.01369780897,0.01188346542,0.01943004016,0.01454007559,0.009654383652,0.01013786673,0.01455387153,0.01014050345,0.00544734861,0.01162923376,0.01199655156,0.01744127661,0.001779808718,0.03268253803,0.005988010993,0.007510280609,0.0009713172913,0.04212932587,0.001507905813,0.001023054123,0.01264906297,0.0081,0.003958571278,0.00141561066,0.002606296625,0.003150844202,0.001248413824,0.002424536036,0.007323130752,0.001392024568,0.001450526295,0.003159888787,0.002118337051,0.00194191287,0.001737397574,0.003243080271,0.0008865847184,0.002707186662,0.001552844589,0.001949853911,0.001588615034,0.00109042906,0.00130587519,0.002479593666,0.001619436607,0.003221903296,0.00399088727,0.0004524561529,0.004201940594,0.0004562875603,0.0001696042227,0.002416492205,0.0005
tulu2_7b,pruning,magnitude,none,0.6,unstructured,1398.571272,1657.749546,1759.352399,1577.284297,1437.338912,1314.522023,1521.422955,1749.026894,1560.785853,1644.560834,1763.476436,2106.586188,2608.390645,1687.751725,1594.779214,1346.627386,1517.515715,1027.102382,1389.807574,2444.962339,1726.050968,2209.822263,2350.926805,902.8585018,903.3949364,491.0156075,742.2313471,1761.210707,755.78798,1635.80741,0.02547948307,0.03130455787,0.03624516625,0.03431803506,0.04196867842,0.02172259641,0.03652318262,0.03290922734,0.02979153899,0.04169168461,0.02785687868,0.02845424201,0.04073962419,0.03603777455,0.04855009463,0.01406351052,0.04199645917,0.02517244464,0.02714780966,0.01822797876,0.04127968811,0.001869482153,0.02663917201,0.01173166128,0.003817462921,0.001904828208,0.01118943691,0.001820912728,0.001966714859,0.0324100328,0.0262,0.01282616236,0.00666548858,0.01077870857,0.01759596852,0.00626545013,0.00968598247,0.01919077027,0.006254131014,0.006625974733,0.01148048264,0.009901191176,0.01156989039,0.008537729002,0.01793956588,0.006893351558,0.01110411262,0.008906086787,0.01569940357,0.00922492832,0.002857132605,0.01804682831,0.002772261984,0.02330099025,0.004136309426,0.001977243178,0.001578750384,0.01405287719,0.004601611629,0.002638946287,0.009961943314,0.001804330393
